"osm_id","name","length","highway","has_cycleway","cycleway_typology","relation_id","geojson","lastupdated","city_id","dual_carriageway","pdc_typology"
700750680,Ciclovia Camilo Simões,0.8030017,cycleway,true,Ciclovia,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/700750680"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8672478, -8.0299047], [-34.8670367, -8.0301457], [-34.8669655, -8.0302526], [-34.8669362, -8.0303294], [-34.8669183, -8.0304256], [-34.8669683, -8.0305402], [-34.8671096, -8.0307873], [-34.8672227, -8.0309582], [-34.8672883, -8.0309946], [-34.8673592, -8.031057], [-34.8675583, -8.0313595], [-34.8677549, -8.0316549], [-34.8680199, -8.0320689], [-34.8681366, -8.0321856], [-34.8682705, -8.0323598], [-34.869019, -8.0333558], [-34.8693683, -8.0337848], [-34.8697596, -8.0342399], [-34.8701929, -8.034721], [-34.8704818, -8.0350877], [-34.8706324, -8.0352843], [-34.8706596, -8.0353209], [-34.8707607, -8.0354517], [-34.870948, -8.0356452]]}, ""properties"": {""id"": ""way/700750680"", ""lit"": ""no"", ""name"": ""Ciclovia Camilo Simões"", ""source"": ""https://www.youtube.com/watch?v=Tew3xkkWrOY"", ""highway"": ""cycleway"", ""description"": ""Ciclovia Recife - Olinda"", ""oneway:bicycle"": ""no""}}]}",,2609600,false,Ciclovia
704220892,Avenida Governador Agamenon Magalhães,0.14428706,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/704220892"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8914403, -8.0465407], [-34.8915532, -8.0466879], [-34.8925554, -8.0479682], [-34.8929456, -8.0484647], [-34.8930457, -8.0485921]]}, ""properties"": {""id"": ""way/704220892"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""concrete"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""52020-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
762906975,Avenida Governador Agamenon Magalhães,0.024790723,trunk,true,Ciclofaixa,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/762906975"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.874113, -8.0373081], [-34.8745241, -8.0374901]]}, ""properties"": {""id"": ""way/762906975"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""alt_name"": ""Rua Governador Agamenon Magalhães"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""cycleway:right"": ""lane"", ""oneway:bicycle"": ""no"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
762906976,Avenida Governador Agamenon Magalhães,0.26452467,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/762906976"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8745241, -8.0374901], [-34.8764595, -8.0383943], [-34.877768, -8.0390055], [-34.8780573, -8.0391407], [-34.8784584, -8.039328], [-34.8786031, -8.0393957], [-34.8788518, -8.0395118], [-34.8788698, -8.0395202]]}, ""properties"": {""id"": ""way/762906976"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""alt_name"": ""Rua Governador Agamenon Magalhães"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
762906977,Ciclovia Camilo Simões,0.2239471,cycleway,true,Ciclovia,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/762906977"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8616471, -8.0227681], [-34.8617893, -8.022951], [-34.8620385, -8.0234037], [-34.8622548, -8.0236953], [-34.8623812, -8.0238654], [-34.8623874, -8.0238737], [-34.8624083, -8.0238582], [-34.8624319, -8.0238411], [-34.8624777, -8.0238057], [-34.8625017, -8.0237862], [-34.8625494, -8.0237447], [-34.8627698, -8.0240699], [-34.8627996, -8.0241334], [-34.8628087, -8.0241474]]}, ""properties"": {""id"": ""way/762906977"", ""name"": ""Ciclovia Camilo Simões"", ""highway"": ""cycleway"", ""description"": ""Ciclovia Recife - Olinda""}}]}",,2609600,false,Ciclovia
772547599,Avenida Governador Agamenon Magalhães,0.050198145,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/772547599"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8980866, -8.058012], [-34.8980786, -8.0587248], [-34.8980782, -8.0588243], [-34.8980755, -8.0589148]]}, ""properties"": {""id"": ""way/772547599"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""5"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""52010-904"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
966837056,Avenida Governador Agamenon Magalhães,0.0199354,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/966837056"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.898034, -8.0593973], [-34.8979981, -8.0597541]]}, ""properties"": {""id"": ""way/966837056"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""5"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-255"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
966837057,Avenida Governador Agamenon Magalhães,0.030563813,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/966837057"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8980927, -8.0574623], [-34.8980866, -8.058012]]}, ""properties"": {""id"": ""way/966837057"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""52010-904"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968203100,Avenida Governador Agamenon Magalhães,0.025879104,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968203100"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8884918, -8.0443667], [-34.8880576, -8.0441883]]}, ""properties"": {""id"": ""way/968203100"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968272495,Avenida Governador Agamenon Magalhães,0.031215843,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968272495"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8914534, -8.0471278], [-34.8911075, -8.0466829]]}, ""properties"": {""id"": ""way/968272495"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""note"": ""There is a slight spelling difference between the IBGE data (Avenida Governador Agamenon Magalhaes) and the OSM data (Avenida Agamenon Magalhaes-Pista central)"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""52021-900"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968284172,Avenida Governador Agamenon Magalhães,0.02526273,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968284172"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8792225, -8.0400884], [-34.8789936, -8.039985], [-34.878805, -8.0398998]]}, ""properties"": {""id"": ""way/968284172"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968294729,Avenida Governador Agamenon Magalhães,0.0060881265,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968294729"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8816918, -8.0412355], [-34.8815924, -8.0411875]]}, ""properties"": {""id"": ""way/968294729"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968294730,Avenida Governador Agamenon Magalhães,0.017232962,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968294730"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8824059, -8.0415838], [-34.8821251, -8.0414468]]}, ""properties"": {""id"": ""way/968294730"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""6"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968294731,Avenida Governador Agamenon Magalhães,0.094953515,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968294731"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8839625, -8.0423194], [-34.8825764, -8.0416603], [-34.8824059, -8.0415838]]}, ""properties"": {""id"": ""way/968294731"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""5"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968294732,Avenida Governador Agamenon Magalhães,0.090407915,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968294732"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8807085, -8.0407806], [-34.8793119, -8.0401273], [-34.8792225, -8.0400884]]}, ""properties"": {""id"": ""way/968294732"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968307780,Avenida Governador Agamenon Magalhães,0.031752057,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968307780"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8815924, -8.0411875], [-34.8810694, -8.0409467]]}, ""properties"": {""id"": ""way/968307780"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""5"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968516589,Avenida Governador Agamenon Magalhães,0.021909209,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968516589"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8810694, -8.0409467], [-34.8807085, -8.0407806]]}, ""properties"": {""id"": ""way/968516589"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""6"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968516590,Avenida Governador Agamenon Magalhães,0.026589498,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968516590"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8821251, -8.0414468], [-34.8816918, -8.0412355]]}, ""properties"": {""id"": ""way/968516590"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""5"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50070-160"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
968521071,Avenida Governador Agamenon Magalhães,0.10092553,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968521071"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8761705, -8.0386742], [-34.8757924, -8.0384984], [-34.8745112, -8.0379023]]}, ""properties"": {""id"": ""way/968521071"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""lanes"": ""5"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""50110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
1183969262,Ciclovia Camilo Simões,0.44108382,cycleway,true,Ciclovia,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/1183969262"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8603054, -8.0190836], [-34.8603875, -8.0191312], [-34.8604754, -8.019203], [-34.8605335, -8.0192721], [-34.8605691, -8.0193439], [-34.8606749, -8.0196128], [-34.8608007, -8.0200259], [-34.8609771, -8.0206531], [-34.861221, -8.0215462], [-34.8613375, -8.0219016], [-34.8614354, -8.0222132], [-34.8615151, -8.0224503], [-34.8616471, -8.0227681]]}, ""properties"": {""id"": ""way/1183969262"", ""name"": ""Ciclovia Camilo Simões"", ""highway"": ""cycleway"", ""description"": ""Ciclovia Recife - Olinda""}}]}",,2609600,false,Ciclovia
1234964959,Ciclovia Agamenon Magalhães,1.8832401,cycleway,true,Ciclovia,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/1234964959"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8929923, -8.0485786], [-34.8930751, -8.0486654], [-34.893711, -8.0494643], [-34.8942093, -8.0501102], [-34.8951408, -8.0512913], [-34.8952724, -8.0514643], [-34.8955801, -8.0518796], [-34.8959362, -8.0524154], [-34.8964936, -8.0532082], [-34.8966728, -8.0534354], [-34.8970649, -8.0539883], [-34.8976309, -8.0547679], [-34.8977094, -8.0548914], [-34.8978421, -8.0551397], [-34.8979052, -8.0553077], [-34.8979749, -8.0555248], [-34.897989, -8.0556204], [-34.8979897, -8.0556894], [-34.8980239, -8.0560001], [-34.8980306, -8.0563089], [-34.8980435, -8.0567874], [-34.89804, -8.0571215], [-34.898047, -8.0575325], [-34.8980522, -8.0588131], [-34.8980348, -8.0591772], [-34.8979674, -8.0597578], [-34.8978606, -8.0608053], [-34.8978158, -8.0611807], [-34.8976234, -8.0629863], [-34.8975487, -8.0636771], [-34.8975219, -8.0638853]]}, ""properties"": {""id"": ""way/1234964959"", ""name"": ""Ciclovia Agamenon Magalhães"", ""oneway"": ""yes"", ""highway"": ""cycleway"", ""surface"": ""concrete""}}]}",,2611606,false,Ciclovia
1234964960,Ciclovia Agamenon Magalhães,1.8664408,cycleway,true,Ciclovia,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/1234964960"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.897278, -8.0638582], [-34.8978111, -8.0589702], [-34.8978237, -8.0586795], [-34.8978138, -8.0567641], [-34.8978, -8.0559801], [-34.8977707, -8.0557513], [-34.8977322, -8.055556], [-34.8976551, -8.0553272], [-34.8975596, -8.055129], [-34.8974318, -8.0549169], [-34.8972531, -8.0546775], [-34.8968017, -8.0540521], [-34.8961624, -8.0531887], [-34.8957879, -8.0526628], [-34.895605, -8.052375], [-34.8952198, -8.0517803], [-34.894927, -8.0514029], [-34.8928966, -8.048825], [-34.8927891, -8.0486938]]}, ""properties"": {""id"": ""way/1234964960"", ""name"": ""Ciclovia Agamenon Magalhães"", ""oneway"": ""yes"", ""highway"": ""cycleway"", ""surface"": ""concrete""}}]}",,2611606,false,Ciclovia
1241145626,Avenida Governador Agamenon Magalhães,0.11439132,trunk,false,none,25,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/1241145626"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8927345, -8.0487477], [-34.8918443, -8.0476308], [-34.8914534, -8.0471278]]}, ""properties"": {""id"": ""way/1241145626"", ""lit"": ""yes"", ""ref"": ""PE-015"", ""name"": ""Avenida Governador Agamenon Magalhães"", ""note"": ""There is a slight spelling difference between the IBGE data (Avenida Governador Agamenon Magalhaes) and the OSM data (Avenida Agamenon Magalhaes-Pista central)"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""trunk"", ""surface"": ""asphalt"", ""maxspeed"": ""50"", ""wikidata"": ""Q51545330"", ""wikipedia"": ""pt:Avenida Governador Agamenon Magalhães"", ""postal_code"": ""52021-900"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
133334358,Rua José Alexandre Caçador,0.021477466,tertiary,true,Ciclofaixa,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/133334358"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8950702, -8.0313359], [-34.894957, -8.0311786]]}, ""properties"": {""id"": ""way/133334358"", ""name"": ""Rua José Alexandre Caçador"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""postal_code"": ""52041-360"", ""cycleway:right"": ""lane"", ""oneway:bicycle"": ""no"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
305934839,Avenida Santos Dumont,0.42038745,tertiary,false,none,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/305934839"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8981291, -8.0369793], [-34.897896, -8.0364895], [-34.8974913, -8.0356379], [-34.8970771, -8.0347893], [-34.8967448, -8.0340454], [-34.8965844, -8.0337346], [-34.8964913, -8.033565]]}, ""properties"": {""id"": ""way/305934839"", ""name"": ""Avenida Santos Dumont"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""surface"": ""asphalt"", ""postal_code"": ""52050-500"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
316580109,Avenida Santos Dumont,0.31741792,tertiary,false,none,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/316580109"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8993592, -8.0395591], [-34.8989265, -8.0386188], [-34.89859, -8.037858], [-34.8985044, -8.0376646], [-34.8981291, -8.0369793]]}, ""properties"": {""id"": ""way/316580109"", ""name"": ""Avenida Santos Dumont"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""surface"": ""asphalt"", ""smoothness"": ""good"", ""postal_code"": ""52050-500"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
316609862,Avenida Santos Dumont,0.110564105,tertiary,false,none,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/316609862"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8964913, -8.033565], [-34.8964469, -8.0334961], [-34.8963352, -8.0333135], [-34.8959693, -8.0327156]]}, ""properties"": {""id"": ""way/316609862"", ""name"": ""Avenida Santos Dumont"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""postal_code"": ""52050-500"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
681774128,Avenida Santos Dumont,0.16447534,tertiary,false,none,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/681774128"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.9000224, -8.0408845], [-34.8993592, -8.0395591]]}, ""properties"": {""id"": ""way/681774128"", ""name"": ""Avenida Santos Dumont"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""surface"": ""asphalt"", ""smoothness"": ""intermediate"", ""postal_code"": ""52050-050"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
762741649,Avenida Santos Dumont,0.18258406,tertiary,true,Ciclofaixa,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/762741649"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8959693, -8.0327156], [-34.8955136, -8.0320225], [-34.8950702, -8.0313359]]}, ""properties"": {""id"": ""way/762741649"", ""name"": ""Avenida Santos Dumont"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""postal_code"": ""52050-500"", ""cycleway:right"": ""lane"", ""oneway:bicycle"": ""no"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
762741651,Rua José Alexandre Caçador,0.07049303,tertiary,true,Ciclorrota,135,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/762741651"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.894957, -8.0311786], [-34.8949161, -8.0310857], [-34.8946319, -8.0306335]]}, ""properties"": {""id"": ""way/762741651"", ""name"": ""Rua José Alexandre Caçador"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""cycleway"": ""shared_lane"", ""postal_code"": ""52041-360"", ""oneway:bicycle"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
85697360,Avenida João de Barros,0.27526087,secondary,true,Ciclofaixa,118,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/85697360"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8897536, -8.0476345], [-34.889804, -8.0468997], [-34.8898269, -8.0465655], [-34.8898381, -8.046479], [-34.8899263, -8.045699], [-34.8899428, -8.0455183], [-34.8899575, -8.0453267], [-34.8899661, -8.0452615], [-34.8899783, -8.0451697]]}, ""properties"": {""id"": ""way/85697360"", ""name"": ""Avenida João de Barros"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""secondary"", ""surface"": ""asphalt"", ""wikidata"": ""Q63589018"", ""postal_code"": ""50100-015"", ""cycleway:left"": ""lane"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
85744485,Avenida João de Barros,0.024473878,secondary,false,none,118,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/85744485"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.892255, -8.0396529], [-34.892277, -8.0397371], [-34.8923466, -8.039851]]}, ""properties"": {""id"": ""way/85744485"", ""name"": ""Avenida João de Barros"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""secondary"", ""surface"": ""asphalt"", ""alt_name"": ""Rua Conselheiro Portela"", ""postal_code"": ""50050-115"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
128677952,Avenida João de Barros,0.08945416,primary,false,none,118,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/128677952"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.890925, -8.0371694], [-34.8910315, -8.0372879], [-34.8910537, -8.0373167], [-34.8911997, -8.0374891], [-34.8914, -8.0377257], [-34.8914492, -8.0377839]]}, ""properties"": {""id"": ""way/128677952"", ""name"": ""Avenida João de Barros"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""mapillary"": ""1147424879110259"", ""postal_code"": ""50050-115"", ""survey:date"": ""2021-01-25"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
